"","Gene","x","y"
"6845",2,8269,41116
"6846",2,6172,42275
"6847",2,6447,44677
"6848",2,7219,42168
"6849",2,8076,42682
"6850",2,9008,41283
"6851",2,6792,44613
"6852",2,7372,40665
"6853",2,6622,42955
"6854",2,6822,43890
"6855",2,6623,44808
"6856",2,8220,41249
"6857",2,7436,42896
"6858",2,9329,42187
"6859",2,5110,43689
"6860",2,5044,43454
"6861",2,8482,43639
"6862",2,8532,43581
"6863",2,8063,41316
"6864",2,9329,42304
"6865",2,7387,43740
"6866",2,9653,41267
"6867",2,9089,41281
"6868",2,7815,43107
"6869",2,6766,44600
"6870",2,6952,41065
"6871",2,7420,44206
"6872",2,9096,41803
"6873",2,8144,42366
"6874",2,8138,44093
"6875",2,8425,42181
"6876",2,5434,44051
"6877",2,5242,43496
"6878",2,5683,41274
"6879",2,6798,41568
"6880",2,7468,43371
"6881",2,6341,42855
"6882",2,6738,42537
"6883",2,7572,43520
"6884",2,8577,41023
"6885",2,9771,44232
"6886",2,8120,40484
"6887",2,9408,40884
"6888",2,5022,43864
"6889",2,8221,44707
"6890",2,6182,43120
"6891",2,9053,41249
"6892",2,8491,43176
"6893",2,7281,42978
"6894",2,7129,42832
"6895",2,9124,41783
"6896",2,9852,42931
"6897",2,7301,43091
"6898",2,6156,44698
"6899",2,5724,40958
"6900",2,6837,43895
"6901",2,9510,41621
"6902",2,9906,44340
"6903",2,7291,43766
"6904",2,6628,44798
"6905",2,7082,42147
"6906",2,7342,43129
"6907",2,5674,40902
"6908",2,5464,44087
"6909",2,6593,42137
"6910",2,5053,43605
"6911",2,5009,43543
"6912",2,8651,40002
"6913",2,6976,42081
"6914",2,6009,43263
"6915",2,6488,44926
"6916",2,5086,42576
"6917",2,5475,42878
"6918",2,7938,43027
"6919",2,7247,43000
"6920",2,8240,44360
"6921",2,5125,40942
"6922",2,8087,40924
"6923",2,6573,42896
"6924",2,6842,42525
"6925",2,7407,44267
"6926",2,8260,44360
"6927",2,5978,41571
"6928",2,6081,41548
"6929",2,8062,44741
"6930",2,7226,44016
"6931",2,7061,42929
"6932",2,7126,44737
"6933",2,6870,41855
"6934",2,6724,43839
"6935",2,9783,40962
"6936",2,8036,40346
"6937",2,5156,44534
"6938",2,8097,44788
"6939",2,8549,43619
"6940",2,5415,43680
"6941",2,5602,40361
"6942",2,8703,41768
"6943",2,8097,41233
"6944",2,8840,42149
"6945",2,6624,44377
"6946",2,8311,44679
"6947",2,5469,41683
"6948",2,9068,41754
"6949",2,5249,44676
"6950",2,5829,41362
"6951",2,6716,40711
"6952",2,7222,40002
"6953",2,7934,40283
"6954",2,9540,42926
"6955",2,6484,44495
"6956",2,8160,44488
"6957",2,8536,43818
"6958",2,6041,41197
"6959",2,8587,43517
"6960",2,6645,44974
"6961",2,7489,43386
"6962",2,8537,43573
"6963",2,5103,43247
"6964",2,9470,42484
"6965",2,8304,44378
"6966",2,5417,42255
"6967",2,7035,40778
"6968",2,8926,40934
"6969",2,9025,42010
"6970",2,6959,42538
"6971",2,5790,41343
"6972",2,7625,42829
"6973",2,5739,44930
"6974",2,7888,40001
"6975",2,7482,42834
"6976",2,7007,40990
"6977",2,7851,43063
"6978",2,6688,44302
"6979",2,9512,42709
"6980",2,7025,42679
"6981",2,7001,42185
"6982",2,8197,44261
"6983",2,5896,40584
"6984",2,6804,44237
"6985",2,8592,43241
"6986",2,7120,42827
"6987",2,6658,42119
"6988",2,8424,41599
"6989",2,8435,43355
"6990",2,6542,43328
"6991",2,8565,43545
"6992",2,6630,42334
"6993",2,8267,42071
"6994",2,8052,41144
"6995",2,9448,42020
"6996",2,7289,43868
"6997",2,9132,40313
"6998",2,8348,41597
"6999",2,5174,40863
"7000",2,5119,44443
"7001",2,7360,44196
"7002",2,6556,40548
"7003",2,8233,42729
"7004",2,9318,42132
"7005",2,6766,43148
"7006",2,8994,41306
"7007",2,8554,43666
"7008",2,8245,44072
"7009",2,6669,40496
"7010",2,9809,43619
"7011",2,9591,41262
"7012",2,8076,40686
"7013",2,8169,40539
"7014",2,7713,40204
"7015",2,8347,41104
"7016",2,9508,42930
"7017",2,6918,40884
"7018",2,6650,44404
"7019",2,8221,43413
"7020",2,7066,42794
"7021",2,6917,43955
"7022",2,5036,43410
"7023",2,5124,41067
"7024",2,8023,44675
"7025",2,8208,41153
"7026",2,6302,42583
"7027",2,5521,43234
"7028",2,6844,42894
"7029",2,8200,44816
"7030",2,7284,44825
"7031",2,9436,41924
"7032",2,8203,43136
"7033",2,8144,42964
"7034",2,6626,40662
"7035",2,7234,44937
"7036",2,7190,40571
"7037",2,6096,43056
"7038",2,9541,43896
"7039",2,6518,40629
"7040",2,5496,41844
"7041",2,7016,43925
"7042",2,6933,41300
"7043",2,5042,43631
"7044",2,7255,43597
"7045",2,6275,42389
"7046",2,8355,43510
"7047",2,6906,43947
"7048",2,6557,43972
"7049",2,7416,44213
"7050",2,8437,44651
"7051",2,8347,44354
"7052",2,6848,43941
"7053",2,8218,40434
"7054",2,6627,44476
"7055",2,6671,44411
"7056",2,6630,42484
"7057",2,5985,40177
"7058",2,9991,40064
"7059",2,6793,43950
"7060",2,8933,41992
"7061",2,7178,40383
"7062",2,8120,40939
"7063",2,9480,41963
"7064",2,5240,40748
"7065",2,8674,42246
"7066",2,8030,43941
"7067",2,8316,44009
"7068",2,7805,44387
"7069",2,6563,40684
"7070",2,6756,43782
"7071",2,8181,43888
"7072",2,6588,40706
"7073",2,8223,42779
"7074",2,5231,43272
"7075",2,6678,44301
"7076",2,8297,42665
"7077",2,7859,42465
"7078",2,8143,44173
"7079",2,6573,44751
"7080",2,7170,41544
"7081",2,5411,41677
"7082",2,7451,43605
"7083",2,8762,42040
"7084",2,8218,40986
"7085",2,7213,44947
"7086",2,8430,42531
"7087",2,8181,44324
"7088",2,7358,43281
"7089",2,5947,43420
"7090",2,6977,41076
"7091",2,7084,40997
"7092",2,9896,44652
"7093",2,8170,44739
"7094",2,7042,41054
"7095",2,7994,44274
"7096",2,7343,43187
"7097",2,5032,40924
"7098",2,9919,42578
"7099",2,6445,44897
"7100",2,8381,40910
"7101",2,8326,43815
"7102",2,6258,44737
"7103",2,5935,44972
"7104",2,6699,44318
"7105",2,8385,43526
"7106",2,6935,43974
"7107",2,8101,42965
"7108",2,9852,44966
"7109",2,9216,41684
"7110",2,7253,44828
"7111",2,8368,43563
"7112",2,6001,44861
"7113",2,9459,42663
"7114",2,6677,40681
"7115",2,8319,41808
"7116",2,8079,44708
"7117",2,7334,40473
"7118",2,8010,44622
"7119",2,7820,44254
"7120",2,8432,44835
"7121",2,6938,40403
"7122",2,7832,43949
"7123",2,8533,44999
"7124",2,6199,42310
"7125",2,7347,43993
"7126",2,7329,40114
"7127",2,6681,44351
"7128",2,5474,41917
"7129",2,7368,43616
"7130",2,7043,44289
"7131",2,8245,42926
"7132",2,8484,42329
"7133",2,6488,40701
"7134",2,8205,40612
"7135",2,8348,44797
"7136",2,8544,43154
"7137",2,8195,44636
"7138",2,7038,40906
"7139",2,8241,40366
"7140",2,7221,44898
"7141",2,7241,44138
"7142",2,9173,41807
"7143",2,8525,43373
"7144",2,6859,44990
"7145",2,9286,41716
"7146",2,8108,43884
"7147",2,7012,40909
"7148",2,8936,41324
"7149",2,7870,42422
"7150",2,8224,44824
"7151",2,7123,41572
"7152",2,6425,44807
"7153",2,7012,41128
"7154",2,9357,40154
"7155",2,8484,43738
"7156",2,5938,43361
"7157",2,7723,42107
"7158",2,5511,42975
"7159",2,7082,42507
"7160",2,6983,42589
"7161",2,7232,43894
"7162",2,6573,44398
"7163",2,6784,40530
"7164",2,5662,41857
"7165",2,6993,44768
"7166",2,6876,43970
"7167",2,5278,41415
"7168",2,6112,43692
"7169",2,9904,43014
"7170",2,7192,41474
"7171",2,7983,44666
"7172",2,6704,43982
"7173",2,6271,42873
"7174",2,7576,40713
"7175",2,7828,42575
"7176",2,9744,44288
"7177",2,8317,44900
"7178",2,9082,41389
"7179",2,6711,43868
"7180",2,8730,41913
"7181",2,8290,43425
"7182",2,8231,43797
"7183",2,9745,41404
"7184",2,6030,44890
"7185",2,6535,44203
"7186",2,5466,41966
"7187",2,5550,40434
"7188",2,8056,44600
"7189",2,5283,44105
"7190",2,8084,44102
"7191",2,7363,43762
"7192",2,8418,43300
"7193",2,9961,43216
"7194",2,9012,41313
"7195",2,6402,40533
"7196",2,8117,42434
"7197",2,6281,40651
"7198",2,8325,41046
"7199",2,5438,42921
"7200",2,8348,41869
"7201",2,5007,42575
"7202",2,6696,41460
"7203",2,5090,44514
"7204",2,7307,44204
"7205",2,7291,42872
"7206",2,8346,44570
"7207",2,8231,44706
"7208",2,6585,44888
"7209",2,9375,42206
"7210",2,5378,43777
"7211",2,8389,41318
"7212",2,6416,43422
"7213",2,5138,43755
"7214",2,7830,44675
"7215",2,6715,43908
"7216",2,8448,43771
"7217",2,6564,40529
"7218",2,5156,40769
"7219",2,9423,41853
"7220",2,6956,42430
"7221",2,7398,43507
"7222",2,5242,44597
"7223",2,7772,40105
"7224",2,6608,44990
"7225",2,6562,44205
"7226",2,7134,44936
"7227",2,9354,41892
"7228",2,7396,41096
"7229",2,7398,42901
"7230",2,6821,43874
"7231",2,5250,41754
"7232",2,6346,42327
"7233",2,5913,41260
"7234",2,6330,41599
"7235",2,5643,41301
"7236",2,8334,41709
"7237",2,7229,40086
"7238",2,5067,43765
"7239",2,9296,41746
"7240",2,8582,43745
"7241",2,8404,43936
"7242",2,6521,40481
"7243",2,9261,44698
"7244",2,5021,44539
"7245",2,7374,43352
"7246",2,5865,44940
"7247",2,6836,43794
"7248",2,8095,40360
"7249",2,8245,41567
"7250",2,7306,41091
"7251",2,8175,44235
"7252",2,6959,42192
"7253",2,5756,41002
"7254",2,5159,43539
"7255",2,5593,42813
"7256",2,6102,41444
"7257",2,5221,41962
"7258",2,7103,44980
"7259",2,7305,40674
"7260",2,6645,44279
"7261",2,8240,44524
"7262",2,7872,44159
"7263",2,6283,42715
"7264",2,7219,44236
"7265",2,5617,42785
"7266",2,7149,44979
"7267",2,8485,42083
"7268",2,9800,44851
"7269",2,6585,44921
"7270",2,6269,41842
"7271",2,7280,43756
"7272",2,6486,44196
"7273",2,8219,44075
"7274",2,6685,44963
"7275",2,5598,41952
"7276",2,6599,44372
"7277",2,6901,40915
"7278",2,8824,41934
"7279",2,6960,44639
"7280",2,6226,42951
"7281",2,5961,43228
"7282",2,6712,44287
"7283",2,7289,44179
"7284",2,5119,43226
"7285",2,6281,42875
"7286",2,6647,42140
"7287",2,7310,43370
"7288",2,8264,44889
"7289",2,6899,41253
"7290",2,8549,43182
"7291",2,8545,40989
"7292",2,6135,42494
"7293",2,8030,44204
"7294",2,7074,42781
"7295",2,7854,40017
"7296",2,7720,42003
"7297",2,7899,44334
"7298",2,8190,44709
"7299",2,5824,43676
"7300",2,8380,41749
"7301",2,7313,43345
"7302",2,6038,41608
"7303",2,7308,40120
"7304",2,8501,43183
"7305",2,8313,41703
"7306",2,7378,42773
"7307",2,8407,41339
"7308",2,9890,42947
"7309",2,7743,40110
"7310",2,7042,41039
"7311",2,8233,43040
"7312",2,8202,43250
"7313",2,5235,44627
"7314",2,7008,41043
"7315",2,5658,44778
"7316",2,8105,40208
"7317",2,6335,44810
"7318",2,5596,43819
"7319",2,7788,44230
"7320",2,6513,43169
"7321",2,6386,41982
"7322",2,7405,43112
"7323",2,5205,40499
"7324",2,6772,43577
"7325",2,6750,43875
"7326",2,6573,44316
"7327",2,7497,40466
"7328",2,7847,44670
"7329",2,5684,40880
"7330",2,7036,40991
"7331",2,8584,41071
"7332",2,9813,41793
"7333",2,7357,43466
"7334",2,7127,42270
"7335",2,5262,40493
"7336",2,6624,44444
"7337",2,5554,43629
"7338",2,8060,44375
"7339",2,8176,42637
"7340",2,7147,44878
"7341",2,5967,41584
"7342",2,8207,42578
"7343",2,8570,41939
"7344",2,5162,43527
"7345",2,8401,42391
"7346",2,6207,44787
"7347",2,6433,40564
"7348",2,8196,41026
"7349",2,7112,42069
"7350",2,5472,44105
"7351",2,6540,44288
"7352",2,5611,40948
"7353",2,9060,41284
"7354",2,6614,40121
"7355",2,6620,44779
"7356",2,6543,42171
"7357",2,7351,43075
"7358",2,6370,44747
"7359",2,6421,40536
"7360",2,9599,41160
"7361",2,9314,42016
"7362",2,6696,42495
"7363",2,6668,44438
"7364",2,7030,41016
"7365",2,8314,44343
"7366",2,8993,41213
"7367",2,8105,44159
"7368",2,6713,42098
"7369",2,7249,40504
"7370",2,7436,43600
"7371",2,8477,44993
"7372",2,5339,41874
"7373",2,7578,42725
"7374",2,7786,40107
"7375",2,5697,41867
"7376",2,8357,41483
"7377",2,8827,41171
"7378",2,9478,42443
"7379",2,6277,44730
"7380",2,9490,42857
"7381",2,8584,41453
"7382",2,9547,42853
"7383",2,8554,43248
"7384",2,8534,42426
"7385",2,7331,42813
"7386",2,8308,42780
"7387",2,8395,43097
"7388",2,7403,41519
"7389",2,6742,43911
"7390",2,6025,43417
"7391",2,8423,40533
"7392",2,6651,44931
"7393",2,6306,42310
"7394",2,7438,40528
"7395",2,6670,42111
"7396",2,8011,40389
"7397",2,8205,41012
"7398",2,9797,41745
"7399",2,6661,42168
"7400",2,8288,41868
"7401",2,6342,43691
"7402",2,8231,43344
"7403",2,7752,41926
"7404",2,9524,42782
"7405",2,5089,40786
"7406",2,6288,44741
"7407",2,9454,42681
"7408",2,7106,42905
"7409",2,7969,40058
"7410",2,6638,40556
"7411",2,7097,41002
"7412",2,7164,43008
"7413",2,8236,41068
"7414",2,8409,42400
"7415",2,6118,42338
"7416",2,6557,42200
"7417",2,8608,43713
"7418",2,8319,41598
"7419",2,5156,42802
"7420",2,7848,42763
"7421",2,5104,44415
"7422",2,8536,41949
"7423",2,8783,41850
"7424",2,5351,42889
"7425",2,8281,43754
"7426",2,6608,40554
"7427",2,6856,43829
"7428",2,6910,41576
"7429",2,9302,41831
"7430",2,5153,43232
"7431",2,7137,44916
"7432",2,8360,43505
"7433",2,7312,44021
"7434",2,8404,42569
"7435",2,8467,40958
"7436",2,7989,41392
"7437",2,6938,43981
"7438",2,6930,41266
"7439",2,7048,42879
"7440",2,7535,40610
"7441",2,6815,43831
"7442",2,8567,43814
"7443",2,8476,43397
"7444",2,5386,43785
"7445",2,6664,44404
"7446",2,5244,44658
"7447",2,8645,43573
"7448",2,8152,41077
"7449",2,6674,44425
"7450",2,9966,42569
"7451",2,6776,44260
"7452",2,8643,41980
"7453",2,6054,41389
"7454",2,5975,41210
"7455",2,5609,42878
"7456",2,8065,42111
"7457",2,8898,41793
"7458",2,7110,44911
"7459",2,7055,42599
"7460",2,5837,42253
"7461",2,8122,40419
"7462",2,5542,41932
"7463",2,7026,44697
"7464",2,8057,42454
"7465",2,6663,44807
"7466",2,5339,44597
"7467",2,5043,41779
"7468",2,7872,42488
"7469",2,7348,40658
"7470",2,6826,43851
"7471",2,5350,41897
"7472",2,6535,40581
"7473",2,9802,41490
"7474",2,7368,40647
"7475",2,5024,43330
"7476",2,9930,41343
"7477",2,8465,42907
"7478",2,6616,44889
"7479",2,5640,40388
"7480",2,9649,43637
"7481",2,6499,42066
"7482",2,8199,44480
"7483",2,7406,42897
"7484",2,9934,40495
"7485",2,8244,43278
"7486",2,7028,41007
"7487",2,8566,43261
"7488",2,6694,44727
"7489",2,9716,41283
"7490",2,9633,41745
"7491",2,7000,40798
"7492",2,9795,40703
"7493",2,9474,42848
"7494",2,9287,41769
"7495",2,8350,44805
"7496",2,6633,40502
"7497",2,6345,42649
"7498",2,6631,44910
"7499",2,7383,43786
"7500",2,5060,43551
"7501",2,6378,40311
"7502",2,5731,41241
"7503",2,8440,40951
"7504",2,6151,41279
"7505",2,5254,43501
"7506",2,7043,43047
"7507",2,7840,44555
"7508",2,5819,40918
"7509",2,6589,44280
"7510",2,5466,42892
"7511",2,8452,43514
"7512",2,8345,41829
"7513",2,9934,42926
"7514",2,9053,41742
"7515",2,6199,41695
"7516",2,6319,42327
"7517",2,6756,42439
"7518",2,7382,40656
"7519",2,7784,44733
"7520",2,7480,42039
"7521",2,7138,42803
"7522",2,9162,41289
"7523",2,9364,40506
"7524",2,6403,42393
"7525",2,8413,41855
"7526",2,7399,43860
"7527",2,5007,41859
"7528",2,8496,43602
"7529",2,5308,42052
"7530",2,8371,40814
"7531",2,6363,40339
"7532",2,7208,43570
"7533",2,6700,40554
"7534",2,9511,40209
"7535",2,8327,41628
"7536",2,8420,41105
"7537",2,8671,41760
"7538",2,6191,44824
"7539",2,6803,44610
"7540",2,8066,44684
"7541",2,7223,43510
"7542",2,5298,44858
"7543",2,6905,41304
"7544",2,5106,43633
"7545",2,5187,41332
"7546",2,9288,41826
"7547",2,6559,40512
"7548",2,5241,42204
"7549",2,8702,40603
"7550",2,6985,40794
"7551",2,7371,43750
"7552",2,8131,40670
"7553",2,6542,40666
"7554",2,6609,41901
"7555",2,6933,40886
"7556",2,5575,40398
"7557",2,6938,40898
"7558",2,7426,40631
"7559",2,5247,42057
"7560",2,7231,44133
"7561",2,6592,44430
"7562",2,6379,41667
"7563",2,8963,41799
"7564",2,8161,41298
"7565",2,6962,40851
"7566",2,7184,44718
"7567",2,7187,44925
"7568",2,8210,42914
"7569",2,8094,44691
"7570",2,8387,43249
"7571",2,8352,44346
"7572",2,5566,40685
"7573",2,6975,42984
"7574",2,5179,43233
"7575",2,9788,42853
"7576",2,6836,41239
"7577",2,8286,44902
"7578",2,5128,40765
"7579",2,8549,43583
"7580",2,5120,40850
"7581",2,6634,44726
"7582",2,5469,44489
"7583",2,9698,40968
"7584",2,5621,42806
"7585",2,8498,43659
"7586",2,9383,43749
"7587",2,8214,42580
"7588",2,9476,41988
"7589",2,5373,42098
"7590",2,8729,41810
"7591",2,9515,42864
"7592",2,6977,40954
"7593",2,9544,42950
"7594",2,7429,40567
"7595",2,8436,42538
"7596",2,7079,41786
"7597",2,6351,42294
"7598",2,8245,41052
"7599",2,8109,41138
"7600",2,8237,42827
"7601",2,6143,44904
"7602",2,7022,40946
"7603",2,8139,40782
"7604",2,8185,42394
"7605",2,7431,40860
"7606",2,8300,41604
"7607",2,8409,44559
"7608",2,8214,43073
"7609",2,5263,43125
"7610",2,9645,42607
"7611",2,7049,42386
"7612",2,6690,41909
"7613",2,9494,40288
"7614",2,6643,43753
"7615",2,6105,43008
"7616",2,5972,41397
"7617",2,9228,40295
"7618",2,9063,41199
"7619",2,8496,41844
"7620",2,5509,43630
"7621",2,6367,44356
"7622",2,9211,41971
"7623",2,7821,43088
"7624",2,5408,41370
"7625",2,6396,43383
"7626",2,6501,40533
"7627",2,7374,43767
"7628",2,6982,40909
"7629",2,6820,44123
"7630",2,8108,42273
"7631",2,8941,41169
"7632",2,7214,44222
"7633",2,8400,42229
"7634",2,8020,44663
"7635",2,9142,40024
"7636",2,8430,41819
"7637",2,7235,44229
"7638",2,5567,44837
"7639",2,6941,41307
"7640",2,8304,40635
"7641",2,7391,43703
"7642",2,8389,43149
"7643",2,5940,41349
"7644",2,6518,44394
"7645",2,8633,40997
"7646",2,9788,43736
"7647",2,7991,44726
"7648",2,5370,43222
"7649",2,6301,41744
"7650",2,9935,40687
"7651",2,5409,40679
"7652",2,6379,44767
"7653",2,8635,44222
"7654",2,5770,41880
"7655",2,7233,43759
"7656",2,5829,44675
"7657",2,6678,44333
"7658",2,9013,41931
"7659",2,7765,44247
"7660",2,6551,40601
"7661",2,8336,42645
"7662",2,7581,42057
"7663",2,8582,43667
"7664",2,8199,42952
"7665",2,5535,42956
"7666",2,8436,42218
"7667",2,8294,41551
"7668",2,6631,44967
"7669",2,7127,42886
"7670",2,6619,44911
"7671",2,9131,40474
"7672",2,5690,40938
"7673",2,8096,44099
"7674",2,8005,41136
"7675",2,8395,43939
"7676",2,7982,43823
"7677",2,5169,41010
"7678",2,7944,44145
"7679",2,7255,42820
"7680",2,8225,44795
"7681",2,8137,44509
"7682",2,7819,44373
"7683",2,7220,44204
"7684",2,8184,44475
"7685",2,8357,43696
"7686",2,9041,40984
"7687",2,8553,43803
"7688",2,8160,42431
"7689",2,6668,44779
"7690",2,5493,41680
"7691",2,9934,42955
"7692",2,7233,44828
"7693",2,9307,41818
"7694",2,6605,41524
"7695",2,6485,42795
"7696",2,7121,42060
"7697",2,8982,41972
"7698",2,7042,41490
"7699",2,8261,44711
"7700",2,5136,40847
"7701",2,9810,43107
"7702",2,7831,40012
"7703",2,5020,44215
"7704",2,8381,41984
"7705",2,7623,44548
"7706",2,8293,44854
"7707",2,6552,44226
"7708",2,8290,42609
"7709",2,5196,44946
"7710",2,8235,42947
"7711",2,8125,42942
"7712",2,6292,41533
"7713",2,9353,41717
"7714",2,8218,44477
"7715",2,8207,43975
"7716",2,8506,41082
"7717",2,7275,44048
"7718",2,5581,43274
"7719",2,5323,43693
"7720",2,8553,43225
"7721",2,8863,40855
"7722",2,6670,44999
"7723",2,7445,42870
"7724",2,6645,42918
"7725",2,6708,40177
"7726",2,6955,40816
"7727",2,6872,41649
"7728",2,6634,40700
"7729",2,8272,43443
"7730",2,6936,40396
"7731",2,7171,40086
"7732",2,8240,42601
"7733",2,7285,44672
"7734",2,5868,44883
"7735",2,6307,42828
"7736",2,8517,43526
"7737",2,7243,40057
"7738",2,8376,43069
"7739",2,6547,44850
"7740",2,6557,44289
"7741",2,9547,42927
"7742",2,8705,40341
"7743",2,6973,40970
"7744",2,9388,41942
"7745",2,8215,42774
"7746",2,8165,44458
"7747",2,6333,40644
"7748",2,8255,44564
"7749",2,6576,43018
"7750",2,5442,42570
"7751",2,8219,40985
"7752",2,6850,43923
"7753",2,5072,44508
"7754",2,8116,44424
"7755",2,5116,43285
"7756",2,7247,43518
"7757",2,7878,43039
"7758",2,6658,42966
"7759",2,6080,40528
"7760",2,9377,41918
"7761",2,6944,43921
"7762",2,8715,41829
"7763",2,8990,41823
"7764",2,6363,41408
"7765",2,9115,41842
"7766",2,9703,41342
"7767",2,7307,40013
"7768",2,7190,41626
"7769",2,6543,42185
"7770",2,5130,44534
"7771",2,8451,43611
"7772",2,6895,42613
"7773",2,8449,44881
"7774",2,5573,42978
"7775",2,5475,43737
"7776",2,6304,44225
"7777",2,6054,44853
"7778",2,7994,40531
"7779",2,5193,42436
"7780",2,6418,40428
"7781",2,9054,40972
"7782",2,7435,43904
"7783",2,6206,42595
"7784",2,7842,40026
"7785",2,8352,43680
"7786",2,6469,42741
"7787",2,8517,43634
"7788",2,7941,44214
"7789",2,9015,41290
"7790",2,8535,43210
"7791",2,8101,40365
"7792",2,7307,44028
"7793",2,5160,43366
"7794",2,6137,42065
"7795",2,8378,42219
"7796",2,5502,43711
"7797",2,7455,40584
"7798",2,7407,40941
"7799",2,9916,43067
"7800",2,7336,42326
"7801",2,6087,41822
"7802",2,6423,42453
"7803",2,7652,40589
"7804",2,9418,41932
"7805",2,9478,42833
"7806",2,6763,43904
"7807",2,9672,43504
"7808",2,6868,44053
"7809",2,8122,40338
"7810",2,7309,42825
"7811",2,9640,41005
"7812",2,8388,44151
"7813",2,9830,43190
"7814",2,9200,41733
"7815",2,9171,41695
"7816",2,8243,40966
"7817",2,5121,44987
"7818",2,9436,42769
"7819",2,6989,40912
"7820",2,5216,44758
"7821",2,6346,42359
"7822",2,8187,44631
"7823",2,5253,43173
"7824",2,7305,44040
"7825",2,9757,44255
"7826",2,6629,44086
"7827",2,6959,40888
"7828",2,6377,43899
"7829",2,8320,40885
"7830",2,7086,41720
"7831",2,8711,43662
"7832",2,6243,44866
"7833",2,6563,42207
"7834",2,5496,44320
"7835",2,7238,44158
"7836",2,5556,44925
"7837",2,6645,44247
"7838",2,8337,44332
"7839",2,6145,43829
"7840",2,8109,44372
"7841",2,5441,41899
"7842",2,8120,42991
"7843",2,9656,40418
"7844",2,7350,43957
"7845",2,5959,41263
"7846",2,7078,42934
"7847",2,8597,41867
"7848",2,8359,43783
"7849",2,8014,44300
"7850",2,6907,44602
"7851",2,6885,43942
"7852",2,7319,43043
"7853",2,7149,42210
"7854",2,8480,44880
"7855",2,9953,43347
"7856",2,5842,43293
"7857",2,7086,44501
"7858",2,8180,44690
"7859",2,5766,41150
"7860",2,6598,40741
"7861",2,9592,41318
"7862",2,6630,44384
"7863",2,9383,40900
"7864",2,7316,43027
"7865",2,7178,40006
"7866",2,8237,42577
"7867",2,8169,41011
"7868",2,8374,41789
"7869",2,7249,44853
"7870",2,6630,40818
"7871",2,8422,43716
"7872",2,6955,41025
"7873",2,7316,44732
"7874",2,6934,40897
"7875",2,6131,44984
"7876",2,6429,42789
"7877",2,6618,40537
"7878",2,5124,41134
"7879",2,7021,41733
"7880",2,5021,44476
"7881",2,7559,42822
"7882",2,7089,40837
"7883",2,6127,43871
"7884",2,6370,42361
"7885",2,8395,41122
"7886",2,7048,42966
"7887",2,6677,44770
"7888",2,7340,40228
"7889",2,9508,41865
"7890",2,7380,42812
"7891",2,5222,40510
"7892",2,5038,44552
"7893",2,8240,44459
"7894",2,5140,42844
"7895",2,8008,42929
"7896",2,8273,43241
"7897",2,6802,43853
"7898",2,7318,43376
"7899",2,7052,41739
"7900",2,7894,44261
"7901",2,6851,40626
"7902",2,7970,44761
"7903",2,8605,42357
"7904",2,7656,40595
"7905",2,6273,41549
"7906",2,5312,44940
"7907",2,7214,40950
"7908",2,8246,43344
"7909",2,8200,42716
"7910",2,7592,42221
"7911",2,6951,42108
"7912",2,5298,40418
"7913",2,7355,43159
"7914",2,5459,44083
"7915",2,7028,44580
"7916",2,7020,44730
"7917",2,9425,41904
"7918",2,5407,42710
"7919",2,8123,42424
"7920",2,7208,43637
"7921",2,8098,40753
"7922",2,8072,42947
"7923",2,8512,43485
"7924",2,8280,44575
"7925",2,7294,43069
"7926",2,9284,42068
"7927",2,6756,44296
"7928",2,5265,40093
"7929",2,5399,42049
